trace,determinant,max eigenvalue,iterations,min eigenvalue,iterations
2.797600172525417,1.80754822119,1.78498678855,18,0.987525861243,15
0.36454407611469897,1.0217706318,does not converge,,does not converge,
-0.21009234421851186,-4.30021904707,does not converge,,does not converge,
-0.6682377168301024,-0.851488038194,-1.31551733946,20,1.5449664384,14
-2.425437953428698,0.367935861504,-2.26283942106,7,-6.15009044976,5
0.6500585401910257,1.19757897309,does not converge,,does not converge,
2.7703663340485276,2.27245834224,does not converge,,does not converge,
-1.2650746729049391,-3.64756593519,-2.64442879563,19,0.724965496009,18
1.8480759887352392,1.77484297295,does not converge,,does not converge,
-2.9350288198256305,3.42671084325,does not converge,,does not converge,
2.479065166362408,1.64514082088,does not converge,,does not converge,
-1.7166739269830034,-0.625580580058,-2.02552070624,8,3.23783113182,7
-0.27992335418188885,-1.75241113135,-1.4711063377,58,0.839507440059,51
2.4460725587933867,0.735558334671,2.09496068318,7,2.84812644072,8
-0.32120334678845763,0.74781129303,does not converge,,does not converge,
-0.5979311916422598,-2.83753098068,-2.0098042752,38,0.708305928148,28
1.179409388598553,-1.84900864845,2.07186601338,19,-1.12051208358,10
-0.449688687277936,-0.754295376235,-1.12196496949,24,1.48743491861,22
0.8957629140790275,-0.237604363486,1.10984537459,7,-4.67099342909,9
-1.0193614449985908,-2.60880592755,-2.20335280054,13,0.844573957375,25
1.2646136505931,0.396886858034,0.686617451133,35,1.72967685551,42
1.6635537710589725,-1.54428309151,2.32715179734,11,-1.50693805997,10
2.1407272951837144,0.487334768902,1.88174848828,8,3.86130765265,6
0.7324750873522223,-0.388709326467,1.0893064437,12,-2.80239177587,11
0.8487354454991083,-2.60315718991,2.09269186991,21,-0.80388220031,24
-2.428532468363342,0.886729464336,-1.9808966819,11,-2.23393361112,6
2.5113068631114617,1.10861987093,1.93977937349,10,1.74972499883,9
-3.3776835251616855,1.93657604069,-2.64571142153,12,-1.36617465505,7
-1.1391765133458227,-0.731042376408,-1.59694681385,10,2.18449047797,11
-0.7011307028719442,-1.08931210112,-1.45158257872,23,1.33257072392,13
-0.5321531575626159,-2.05099700722,-1.72270027645,30,0.839924242127,34
-1.8872865663219907,-0.858002365926,-2.26594077833,7,2.6409482536,9
-0.5229805119715665,-1.02326412627,-1.3062901324,25,1.27659179155,21
0.7040412434760972,0.380771971426,does not converge,,does not converge,
-1.8382994037568605,0.887956264874,does not converge,,does not converge,
-0.5877317990626874,-2.89430514791,-2.02034227611,39,0.698051844985,29
-0.015515435960445245,-0.27002665316,does not converge,,does not converge,
2.625654827099003,-0.243222711302,2.71523240363,5,-11.1635627243,5
2.1743208623356796,1.48282804388,does not converge,,does not converge,
-2.3377569560107445,-0.0821482984473,-2.37238388088,4,28.8792816628,5
1.4156123207491502,-1.11668919772,1.97968077563,9,-1.77282132353,12
0.8304337130675989,-2.28751313566,1.98361337845,20,-0.867143914645,24
-1.1199228128195111,0.583599597824,does not converge,,does not converge,
-0.30925693538896804,-5.87587086155,does not converge,,0.439670898597,67
-1.1837991476828473,-0.675206272369,-1.60459909684,9,2.37645434221,11
0.4691659458780295,-2.99959856363,1.98231521946,37,-0.660846353629,49
1.878024989670283,3.00751305775,does not converge,,does not converge,
-2.4709312180281815,2.12542329644,does not converge,,does not converge,
2.3084604933199957,1.91876961774,does not converge,,does not converge,
-1.990845454883075,3.24527130659,does not converge,,does not converge,
0.8394481391873732,2.05861697928,does not converge,,does not converge,
0.4889499603660785,-3.20368168561,2.05099459147,47,-0.640173221404,38
1.3840383641162384,-2.14426947087,2.31162936119,12,-1.07806672977,15
0.583538341240029,-0.139835731894,0.766077019291,7,-5.47838147263,12
0.18620946735609056,-0.989652110274,1.09224425842,65,-1.10370598154,58
-1.0736365861856947,3.58155791664,does not converge,,does not converge,
-2.359676109674182,2.420881926,does not converge,,does not converge,
0.5988114460839045,-2.71316236674,1.97354385418,37,-0.727385363189,27
-1.1695238267784873,-1.23081630423,-1.83885380329,11,1.4940252247,14
-0.03489360001950326,-1.0552588573,does not converge,,does not converge,
3.6724724541268285,3.10045759573,2.35715536766,21,0.76030082047,11
-2.39559190323645,1.5452234165,does not converge,,does not converge,
0.3237207010585048,-0.945213853199,1.14744326138,31,-1.21395441224,39
1.4516989687029747,-1.48449139461,2.14406388912,10,-1.44431741189,13
1.559888728117834,0.27627953034,1.3561715604,6,4.90868473692,8
1.3410017459345736,0.357240198176,0.974389239417,11,2.72748558125,11
0.6048775180234629,-0.546955916671,1.10144554276,17,-2.01379965452,14
3.0069664151116493,1.10255185418,2.5795519017,5,2.33962133421,9
0.23546298735422955,-2.41250230211,1.67543028279,90,-0.694490048478,62
-2.6643710824022677,2.89424874522,does not converge,,does not converge,
1.8787107676795252,2.02218514967,does not converge,,does not converge,
0.9997166947738725,0.00350893276337,0.99619446445,3,283.902378442,4
0.07693923828417049,0.00922770946386,does not converge,,does not converge,
-1.4055665399615025,-3.45145197029,-2.68906513004,16,0.779125462976,17
0.8586383928472952,-1.52386872642,1.73627793812,18,-1.1394105494,17
1.2139443929109461,-1.13599945143,1.83352575128,11,-1.61400315134,12
-0.841781650158226,-1.86318661954,-1.84927862601,17,0.992558344771,22
-0.7732687299325947,-3.24453440567,-2.2289394455,27,0.686961991277,28
0.0275268925899117,-5.6763948393,does not converge,,does not converge,
1.7984647107824605,-0.431253241671,2.01272546213,5,-4.66716089651,8
1.973337220121027,0.635396032284,1.56815505798,10,2.46799466272,8
-2.0005817949344724,-0.36540445367,-2.16904325889,5,5.93601120872,7
-0.4475245541865278,-0.972218442835,-1.23486230715,19,1.27014761557,33
-2.0249539659436384,4.04443844349,does not converge,,does not converge,
3.3874797344695438,5.42204828081,does not converge,,does not converge,
-1.3700689381773414,-0.0489034989973,-1.40487890197,4,28.727569522,5
3.7485509286096685,5.25822134277,does not converge,,does not converge,
0.7314380982681468,-1.05305400949,1.45513844455,15,-1.38182962079,19
0.24382369338349585,-3.21432582185,does not converge,,-0.597008668604,55
0.32926902497281896,-4.03972891442,2.1812522232,74,-0.539934350728,66
-0.6925062454210114,-0.369369885422,-1.0457303624,12,2.83111052459,12
2.2110128803252436,1.31955075123,does not converge,,does not converge,
0.7056258099970742,-1.84326710243,1.75556324474,19,-0.952408090448,27
-0.25634901525028386,-2.90036621538,-1.83605999175,59,0.633057188754,93
-1.1592904357963967,-1.5433520201,-1.95052761844,14,1.2638242282,14
0.4904174178469147,-2.74495135132,1.92002565018,36,-0.699461658982,42
0.5391917216885185,-4.18045895489,2.33192893869,52,-0.557831521481,36
-1.1643885036156916,-1.7598606271,-2.03092967741,12,1.15401309105,17
-3.1946701381075515,3.05991542643,does not converge,,does not converge,
-1.7792902973393896,1.16676919645,does not converge,,does not converge,
-0.5674355813077261,0.0858889929953,does not converge,,does not converge,
-1.2110102294732905,-1.66238331428,-2.0299497386,11,1.2210894271,16
-0.4343583678479135,0.745347046764,does not converge,,does not converge,
0.46353765772055544,0.859598296711,does not converge,,does not converge,
0.1601353245257009,-0.986427243206,1.07650251401,78,-1.0913132453,64
-0.5182591948727691,-2.23586523518,-1.77671347137,28,0.794652694353,40
-0.4544551552649505,-1.657322139,-1.5344774518,27,0.925871977172,39
-1.8059388352275159,-1.5238777392,-2.43243232858,11,1.59620207639,8
1.2631258569457455,1.41097389535,does not converge,,does not converge,
3.0965431372397094,-0.193616485268,3.15785583183,4,-16.3098493236,5
-3.553254687458343,3.13046673149,-1.93792811249,45,-0.619205754603,28
-1.5368441607762984,-1.5485185108,-2.23094260355,12,1.44069571196,10
-0.7590700261492258,-0.164583248447,-0.935082010117,6,5.681499172,11
-2.011984663128088,2.13072153994,does not converge,,does not converge,
-0.2931720429268032,-3.16117188612,-1.9306080932,62,0.610697014892,77
0.11227882909681419,-4.36891726662,does not converge,,does not converge,
-2.1095662251088485,0.576716302253,-1.7868111062,8,-3.09823605498,7
1.2718650456713734,-2.25759977132,2.26749042977,16,-1.00437482848,14
1.0795764320139147,-3.2859251453,2.43117253465,26,-0.739856346572,15
1.9664809518230344,-1.00092079057,2.38598812225,6,-2.38378091267,9
0.3277851750676444,-3.841377855,2.13069620572,86,-0.554684446556,52
-2.0701583087970805,0.896807472399,-1.45287930053,7,-1.62005783817,17
-0.9928885020701421,0.199774670569,-0.712517901268,11,-3.5665566854,13
0.6898970531454527,-1.98999383334,1.79716815229,26,-0.903124212224,23
1.9589766737354255,0.576712507967,1.59810808912,8,2.77106386681,9
-0.09476069820864552,1.89328668812,does not converge,,does not converge,
-0.23086028309057083,-0.501416209783,-0.832899915375,30,1.66108207652,42
-0.5747499302465231,-2.75794098944,-1.97277908283,42,0.715317238437,26
-2.8249981556019392,2.00449128306,does not converge,,does not converge,
0.9754778720116066,-1.57732817007,1.83502906986,16,-1.16337101613,16
0.6164826544056443,-2.63674722767,1.96106273278,28,-0.743752513137,34
0.4582779014532514,-1.96408794481,1.64922463489,39,-0.839695899191,33
2.052059693150894,0.972475964696,1.30927071258,17,1.34635317446,16
-2.8399196251107583,2.37955001515,does not converge,,does not converge,
1.3722467194192545,2.2685584203,does not converge,,does not converge,
-0.4742917758426959,-0.11594635395,-0.652093597086,10,5.62411917846,10
0.32315378791224125,-2.18806305463,1.64960361984,67,-0.753922973389,39
0.33185026212723034,0.598398225716,does not converge,,does not converge,
-0.402264873484222,-1.58347862864,-1.47548876085,29,0.931772922734,44
0.33331759640975944,0.0637682927296,does not converge,,does not converge,
-1.5390016304901746,-1.72830895641,-2.29280503699,14,1.3266063949,9
-1.8797999791407922,-3.15550252356,-2.94961488859,10,0.934744631804,15
-0.08357004194540929,-1.21071625198,does not converge,,does not converge,
0.3839067152072091,0.826952280154,does not converge,,does not converge,
-2.845331268581725,5.01792040503,does not converge,,does not converge,
1.7218725473581968,-0.0724938058078,1.76299233673,4,-24.3192129819,6
-0.1997027163789742,-0.957160741479,-1.08329949037,62,1.13174319236,51
2.3123519952930134,0.677878482358,1.96788432299,8,2.90300385829,7
0.7140781007973471,0.207017602629,does not converge,,does not converge,
0.6583741571216271,0.582382295717,does not converge,,does not converge,
2.793364356610412,1.97783359233,does not converge,,does not converge,
0.6812547531138455,1.3415713548,does not converge,,does not converge,
-1.939369279519929,-0.160655036763,-2.01894451822,4,12.5669457924,6
0.4899667443347995,-3.50898811007,2.13414383817,39,-0.608178090535,49
3.1247698110938726,-1.24877999,3.4832776149,8,-2.78934107489,5
1.5691172254899142,-1.2277457178,2.14222765861,9,-1.74484564726,11
-1.1164670849398495,0.0076680628498,-1.10955616216,4,-144.698365032,4
-2.050814931441257,0.61860419965,-1.68333658125,9,-2.72117421455,7
1.6699062272083989,-1.20928380275,2.2156932856,12,-1.83222840346,7
-0.16916731751387504,-3.13826089949,does not converge,,does not converge,
-0.15309481728418373,-0.323716411825,-0.650653272221,38,2.00991084239,48
0.7491664537446519,-0.53937175907,1.19902223902,19,-2.22296826534,6
3.2017137177409056,2.63128400918,does not converge,,does not converge,
0.46749009545043174,-0.501057584335,0.979184477544,22,-1.95427181782,15
0.26379409805180387,-3.45731672567,1.99593345522,97,-0.577335889344,64
-1.919513005997819,0.661369277132,-1.46943462873,11,-2.22180388975,9
-0.08576409146926789,-2.89197611807,does not converge,,does not converge,
-0.9162019252210296,1.78959245618,does not converge,,does not converge,
-1.0124383336764544,-0.349593980853,-1.28458117225,9,3.67451117513,8
-0.29438466280129383,0.828719635881,does not converge,,does not converge,
0.7968687468454498,-0.245999959174,1.03462900944,9,-4.20582553707,9
-0.5948745376400675,1.07761879522,does not converge,,does not converge,
0.727801113158641,0.724778202607,does not converge,,does not converge,
0.6615026728639664,0.0167498078238,0.63513055706,5,37.9186703959,6
-2.0606321130034657,-0.411661843462,-2.24407473172,6,5.45125938122,6
3.047947765749607,2.22014121383,1.84381922516,11,0.830448530919,29
2.767411580820897,1.779767857,1.751004637,20,0.983872367401,14
0.6519794051677437,0.335814157437,does not converge,,does not converge,
-0.16914983037938747,1.44914576443,does not converge,,does not converge,
-2.4499951412231855,2.86679566283,does not converge,,does not converge,
3.212745348944598,2.60346361304,does not converge,,does not converge,
2.149171816237606,-2.22937884709,2.91417835772,9,-1.30716812429,11
0.2786086170856801,-3.12184748596,1.91164243612,85,-0.612328971596,61
2.1361336017784818,0.0426973488839,2.11595466854,4,49.5570543242,4
-1.3310269694080379,0.391857626621,-0.891498349575,11,-2.27498379291,17
2.6283485065644943,-1.70324216184,3.16628294364,10,-1.85897374214,6
2.8688704741672337,2.21255399582,does not converge,,does not converge,
2.4486710085842534,-1.08589164497,2.8320960412,6,-2.60808643482,8
2.3012598401779436,1.20552661667,1.49479569685,17,1.23996788574,14
0.05674248551032113,-2.62274125446,does not converge,,does not converge,
0.18111047265688285,-3.27198184714,does not converge,,does not converge,
-2.67232302477671,3.01525481735,does not converge,,does not converge,
1.3937900138915382,0.248258026261,1.18413924223,7,4.76979124965,8
1.9361161248674867,0.589695936095,1.55748677893,8,2.6411827373,9
0.6183200119877905,-0.414277766443,1.02319183187,11,-2.4698540279,16
2.980118257287943,1.91117952923,2.04599264685,16,1.0705263789,10
-3.3180043472491705,6.27065524102,does not converge,,does not converge,
1.0656869707871879,-0.696485876915,1.52299548003,10,-2.18668547188,12
-1.525756073151272,-0.63281531585,-1.86505841097,6,2.94724451833,10
-2.338380822498427,0.359076319234,-2.17314654125,5,-6.05204872237,7
2.4224893375776673,3.2974982038,does not converge,,does not converge,
-1.5182378400544656,-1.62360314847,-2.2423180455,14,1.38106659681,9
2.8464310233122956,2.75890434258,does not converge,,does not converge,
0.044408867406482866,-2.93352321601,does not converge,,does not converge,
-0.7997486523688715,-2.65353647052,-2.07718988917,22,0.782819275584,27
-0.11545158411989087,-3.40512654536,does not converge,,does not converge,
-0.32071774868302816,-1.74956623195,-1.49277614235,54,0.853193942341,41
-0.42321161688918263,-2.40792766094,-1.77769960091,29,0.73829814634,56
-0.09485530304545353,-2.24812223444,does not converge,,does not converge,
0.7553987175826,0.0297098648453,0.713775402195,5,24.024855285,6
-2.6263963688537273,0.206994066858,-2.54506435731,5,-12.2953514695,5
-1.51268056772899,-0.109170613522,-1.58170103042,5,14.4883442708,5
-0.7990173949906003,-1.13521263776,-1.53742263922,22,1.35428139084,11
-1.2642272964350587,-2.50726146201,-2.33704055407,16,0.932124834247,15
2.197965750133328,0.489177388135,1.94667299655,8,3.97948804157,5
-0.5903528037248371,-2.24483797358,-1.82223789212,32,0.811737326559,28
0.8896402364272249,-0.648354649775,1.36471750371,13,-2.10488906768,11
1.2833842708997398,-2.16251883898,2.24616059784,18,-1.03866299746,11
-0.0006311225253017305,-5.20256189488,does not converge,,does not converge,
-3.774445400246428,3.90709135425,does not converge,,does not converge,
2.0668949177898406,2.4849370551,does not converge,,does not converge,
2.3266745461685123,-2.03773528935,3.00482382562,8,-1.47458853351,10
2.9191863248315033,4.30776810104,does not converge,,does not converge,
-2.4608167514396317,-0.557987715025,-2.66981467875,7,4.78471955041,5
0.5839213385729498,-1.60623096867,1.59251012616,32,-0.991455753855,20
0.9644721333450392,-1.07589127044,1.62610119395,15,-1.51139711166,13
0.45848206063318475,0.231046966426,does not converge,,does not converge,
-2.7159589102593276,0.743594397966,-2.40702862915,7,-3.23702110886,6
-0.28406933839324555,-0.288028935972,-0.697182385205,25,2.42056002155,21
0.8354369561907871,-1.46417658916,1.69781344747,18,-1.15956143692,18
-1.1171123815150992,-1.66735358678,-1.96545387744,15,1.17878840517,15
-2.198788581587016,1.92845663271,does not converge,,does not converge,
-3.002468597261244,4.75021118258,does not converge,,does not converge,
0.397717609989503,-0.790814884267,1.11011550774,20,-1.40372513399,33
-1.5322520457467066,-0.293985537362,-1.70470526267,5,5.79860976829,8
0.39016681169074596,-1.27952167085,1.34295956587,32,-1.04958266614,36
2.2019663369592237,-2.27004405365,2.96706059979,9,-1.30704136662,10
-1.0253692948567594,-1.54840518891,-1.85852010983,20,1.20026595775,11
2.4762465495805146,2.44666631443,does not converge,,does not converge,
-3.2681124495761287,2.69689412023,does not converge,,does not converge,
0.6897737012548162,-0.982460972335,1.39437633278,20,-1.41926899578,16
2.195983231668477,0.931675738037,1.62133708003,9,1.74023538227,12
-2.549421922112728,-1.72887507627,-3.10603552898,9,1.79656419574,7
0.7665412542340886,-1.66707507544,1.73009694122,26,-1.03782524432,15
-0.6460365492339135,-1.56247344345,-1.61405744641,24,1.03303487069,23
-1.2043016187877984,-0.653652673297,-1.61024310745,10,2.46344022846,9
-1.943928075119532,0.880509323149,-1.22539841474,18,-1.39168557165,17
2.0456212559006053,0.195905270632,1.94489144335,4,9.92772144456,6
-0.1063072498976565,-0.559920786129,-0.803296391746,78,1.43472121932,83
1.8697482258442029,0.500375902702,1.54610048374,6,3.08990108884,10
1.0832554187358858,-1.39281440336,1.84016868231,16,-1.32116368166,11
-2.614862651982537,1.28965296628,-1.95528240169,11,-1.51612193596,10
-0.7263265796591072,-1.15353010032,-1.49693950406,19,1.29770486582,17
-1.871328810808147,0.967772315959,does not converge,,does not converge,
-0.9350548987459506,-3.02937039837,-2.26972057738,21,0.749255589729,24
0.21805553554037793,-0.636205230559,0.914087060089,43,-1.43673241689,42
-2.2359265139213913,-1.95881760839,-2.90923171596,11,1.48519516284,7
-0.09864874672205648,-0.55229713599,-0.79414905365,96,1.43788264689,76
-0.46780333091886916,-0.83685264628,-1.17811623603,29,1.40782533551,18
0.7068842166512361,-0.117890871102,0.846208056574,9,-7.17783825107,6
-0.021669349872862842,1.30744202186,does not converge,,does not converge,
-2.1231863173897207,0.816295919913,-1.61899430402,9,-1.98333977932,11
-0.605376386294604,0.579202676291,does not converge,,does not converge,
-1.4485661104969587,-0.829295796033,-1.88785128648,8,2.27645278085,10
0.8498006561077882,-2.49632224799,2.06102981071,21,-0.825636583854,23
-2.425400144402121,-0.232756356243,-2.51784259067,4,10.8175039893,6
1.7365084600174412,1.10635832269,does not converge,,does not converge,
-0.45180065543518655,-3.30780807736,-2.05863268376,60,0.62232861842,33
1.285817120952022,-0.948866109993,1.81003377717,11,-1.90758699147,10
-1.2665450707242827,-0.5537974315,-1.61042070677,7,2.90797600993,10
3.7058992852877615,4.18059135501,does not converge,,does not converge,
0.5664586796722952,0.0497063341531,0.457917754648,8,9.212266005,9
-1.907749035669886,-2.52685323647,-2.80772081344,10,1.11114601177,13
-2.7295840754767537,1.64303968493,-1.83337950707,9,-1.115827714,18
2.565408192229973,3.43098616377,does not converge,,does not converge,
-1.331981319077141,1.21031873927,does not converge,,does not converge,
-0.9138776081716475,-0.324670661551,-1.18732207139,10,3.65700502441,8
3.2040458339631566,2.62137509181,does not converge,,does not converge,
0.5295893125497266,-5.67389376994,2.66148244196,57,-0.469089417145,47
1.6141780286663368,0.236044245995,1.45156526327,6,6.14954667082,7
1.556764096896158,-0.871752332128,1.99395530295,11,-2.28730976196,6
-0.14393275477391887,-0.0882991434997,-0.377691526504,21,4.27761732785,28
1.573811037603996,0.861144379815,does not converge,,does not converge,
1.6393414045999566,-1.02786680208,2.12340354006,5,-2.06583181722,13
1.6877534841995514,0.356518756522,1.44019883283,7,4.03962723624,7
-1.1137125569621023,-0.957529825668,-1.68273129498,12,1.75738548149,11
0.47439781639309375,-3.89419756361,2.22475589219,43,-0.571284555,53
-0.819085236998415,-0.749436230876,-1.36722110304,14,1.82435557861,13
0.3542036845421399,-2.92941705302,1.89777465197,39,-0.647821692131,73
-0.9901424826275402,-0.554868608965,-1.38948244534,13,2.50415146029,8
1.6057867160584403,-2.24298104123,2.50220213513,10,-1.11557684737,14
-1.8984661635298443,0.116141991329,-1.83518122142,3,-15.8011744691,6
0.52764345119214,-1.08795189872,1.33973455547,31,-1.23139733629,16
-1.80032936418373,-2.15667952537,-2.62266033599,14,1.21607221973,8
-3.0393883147312466,2.76986111484,does not converge,,does not converge,
1.5594653571145933,1.71014781302,does not converge,,does not converge,
0.04487560333285456,-1.12811834096,does not converge,,does not converge,
3.071383033818836,2.40882551345,does not converge,,does not converge,
0.6810403413764075,2.11926928259,does not converge,,does not converge,
0.9253060864742046,-0.676911238916,1.40656885216,15,-2.07789737015,8
0.15110083917925277,-1.48120076832,does not converge,,-0.874226762801,79
1.131785567561176,-0.407794491019,1.41914247534,9,-3.48003145347,8
0.9975365205477638,1.51013394772,does not converge,,does not converge,
1.7167597167632538,1.55544301096,does not converge,,does not converge,
-2.447324440572128,-0.762036117913,-2.72679018272,7,3.57829097653,6
0.8352155377776418,-0.741779469693,1.37478717414,13,-1.85334587544,14
0.8104580465338578,2.68514752181,does not converge,,does not converge,
0.693505600316263,0.15115823485,does not converge,,does not converge,
-0.6053720469067945,1.9954380523,does not converge,,does not converge,
3.6032649570682733,5.59191968765,does not converge,,does not converge,
-2.7193148774187383,4.80925978629,does not converge,,does not converge,
0.3891514179017146,-4.13326340525,2.23692907468,56,-0.541218152319,64
-0.3680473533643447,-0.338039687592,-0.793851091766,18,2.34844244829,21
-1.4354164596502725,-0.629066563816,-1.78737259824,6,2.84130939803,10
-2.7766851089365288,1.58925400189,-1.96994406945,10,-1.2395551317,14
-0.9945115711846242,-0.20432261513,-1.1692586069,7,5.72260041369,8
1.1949196539832418,-0.946630140702,1.73921442561,12,-1.83726879463,10
-1.3698952869973566,0.647272642934,does not converge,,does not converge,
-1.0452125970285002,-1.98701407158,-2.02596349112,16,1.01962139796,17
2.8741392922025595,1.89985515534,1.84361054168,18,0.970359761983,14
-2.3147108575443416,3.27639456608,does not converge,,does not converge,
0.5101907840209257,-5.67084455162,2.65005281692,58,-0.467296790422,50
-0.3385768812138954,-1.39144671342,-1.36095211233,50,0.978116803257,31
1.6217495574105025,-0.582513405878,1.92444016452,9,-3.30369147407,6
-1.6510366413793611,0.913729546679,does not converge,,does not converge,
-1.6000190909714176,0.923842574828,does not converge,,does not converge,
-1.494361144101584,-0.160619703737,-1.59505967261,5,9.93065861761,7
-0.21256250309855007,-1.70226956062,-1.41533351926,64,0.831405619757,77
-2.6159632463143763,0.186557982806,-2.54259040599,4,-13.6289545667,5
0.8060420299279976,-4.31379459365,2.51874528548,35,-0.58386234246,26
-1.668034089058911,2.21031385863,does not converge,,does not converge,
-0.26127748084136293,0.23966360845,does not converge,,does not converge,
-2.2202233718898534,0.0483414587958,-2.19823226252,3,-45.473023714,5
-1.6527911768149308,-0.205878186213,-1.76916139337,5,8.5932443708,7
1.9676012019503628,-1.48628241451,2.55036323679,8,-1.71593822441,10
2.3388612442656647,1.68965116546,does not converge,,does not converge,
3.4904222505827724,2.95971348104,2.03866649333,17,0.68888566828,30
-1.6615187637659234,1.36258427679,does not converge,,does not converge,
2.550323065057648,-2.21246585241,3.23436932829,8,-1.46188271795,10
-2.1215619878480347,0.755737768418,-1.66866891468,6,-2.20800646716,12
-0.17499906226102357,-2.42461100793,does not converge,,0.6793363719,89
-1.1679857854136584,2.108938215,does not converge,,does not converge,
0.2199257004777726,-3.36112882288,does not converge,,-0.57917170265,68
1.768058556043754,0.0812924035335,1.72081808841,5,21.1682510306,5
2.31706003331237,0.0291953552198,2.30439033591,4,78.9300409403,3
3.1008441745374116,2.75280947567,does not converge,,does not converge,
2.5492793174711332,3.22406275709,does not converge,,does not converge,
-1.8896239555977097,0.460868412885,-1.60193554949,5,-3.47589303171,10
-2.4659898417195683,1.60645702171,does not converge,,does not converge,
-0.16082340523463623,-1.54873398437,-1.3274660519,86,0.857165528473,91
2.184785030540528,0.776134824701,1.73828720695,14,2.23966839727,4
-0.2241484052789655,-0.0726660539699,-0.404000042903,15,5.55980846197,15
-2.5371993316309633,1.79343624692,does not converge,,does not converge,
-1.481970558594567,-1.06832672339,-2.01274605903,9,1.88401725738,11
-0.6159878984445473,-3.01556459782,-2.07161761823,29,0.686960555313,37
0.14823697060778018,-1.39421950386,does not converge,,-0.901711306458,62
-1.3972923348252326,-0.0692813204426,-1.44523126204,4,20.8603145968,5
0.6086479133785696,-1.43969833846,1.54220339844,22,-1.07117188388,25
0.3593019358116032,-2.85271866413,1.87819922994,43,-0.658402348669,65
2.932586490705258,2.78412921216,does not converge,,does not converge,
2.0961399779237824,-0.227218107255,2.19944762512,4,-9.67989444392,6
-1.4545324910781647,-0.770932830783,-1.86737842436,10,2.42223210555,8
0.4926441217444846,-1.30512698325,1.41498405712,31,-1.08420265117,24
2.2555592091289647,-0.151903805572,2.32100675048,4,-15.2794500046,6
0.11560357702748858,-3.00553724308,does not converge,,does not converge,
2.9571651105392127,2.14745584583,1.67528139296,28,0.780050496717,28
1.8884990078781554,0.901461350336,does not converge,,does not converge,
1.0122041522499812,-0.35697672708,1.28912168108,12,-3.61121675004,6
-0.1352333151483549,-3.80522538633,does not converge,,does not converge,
-0.26417474436218846,-2.07239775228,-1.57773856496,53,0.761279241011,72
-1.387720033892173,-0.990959638283,-1.90727838188,9,1.92468109613,11
1.1363611285010595,-0.472415054848,1.45994816336,6,-3.09039056264,12
-1.348569875814519,0.442700898241,-0.783742540659,23,-1.77026041503,26
-0.718776355177662,-1.75762932375,-1.73297809776,19,0.985965886067,25
2.6561687065938098,5.30123462913,does not converge,,does not converge,
-1.7782030463703662,1.37144312583,does not converge,,does not converge,
-0.4464838675887477,1.89121466891,does not converge,,does not converge,
-0.37212313321188173,-3.844878733,-2.15568483149,66,0.560690744687,55
-1.7162294602881212,0.555285379288,-1.28365877298,11,-2.3116950798,10
-0.381218071289259,-4.38896270069,-2.29422829087,77,0.52275112881,50
-2.6341036991349425,2.48207592722,does not converge,,does not converge,
0.3949174857123414,-2.50296420463,1.79182787648,56,-0.715855604725,37
2.3616183559873565,1.38789205133,1.26126295529,48,0.908822400434,41
0.6229879222254433,-1.61869611033,1.62133756838,24,-1.0016554672,25
-1.7568726972985602,1.59390282009,does not converge,,does not converge,
2.1471409703338917,1.10864690925,1.28319503616,18,1.15744209818,25
-1.1459510198722405,0.212354729426,-0.91347618046,7,-4.3016847642,11
-2.1980228572463933,0.637912126747,-1.85393434944,8,-2.90624836398,7
3.0998848694030228,0.345034214348,2.98426724362,6,8.6491935234,4
0.6421245521591792,-1.47169325202,1.57595106118,28,-1.07083646988,18
3.335137038161713,2.31140085606,2.35270805053,10,1.01788814904,14
-0.8042315589044344,-2.08107226638,-1.89969220435,25,0.912837064895,19
0.889440910628589,0.471514775025,does not converge,,does not converge,
3.4043535210493596,2.89944002911,does not converge,,does not converge,
-0.2550559609832508,0.506600693613,does not converge,,does not converge,
-0.6291382277849298,0.105964562881,does not converge,,does not converge,
-3.2980130403663868,3.19905570093,does not converge,,does not converge,
-1.0328887066367738,-0.194664536876,-1.19569566939,6,6.1423311529,8
-3.1751371239669117,2.26579157877,-2.09217393037,17,-0.923407338582,12
-2.503530714072944,0.739252895472,-2.16152714029,7,-2.92393523178,8
-0.1318454563627376,-0.502090254774,-0.77758688636,79,1.54867670416,45
-1.875493262627356,0.823718337058,-1.17370000838,14,-1.42486903584,22
0.48806109689126753,-2.55189225148,1.8600476557,35,-0.728898805439,41
2.0589599953138253,1.45540545924,does not converge,,does not converge,
0.7863697898381368,-0.261840087601,1.03849782714,13,-3.9661727116,6
-0.5666680523413112,-0.192016923235,-0.805142503033,11,4.19314018187,10
-2.4286661883555185,1.62077386873,does not converge,,does not converge,
0.49081265514326855,0.484879381439,does not converge,,does not converge,
3.8159739416596343,3.61087804941,2.07963679937,45,0.575753384997,29
-1.059727398621816,0.926012991935,does not converge,,does not converge,
0.6950528222031456,-3.25170430023,2.18394232062,39,-0.671654173442,22
0.5439241574926887,-0.47847438315,1.01523709913,18,-2.12180053281,14
-0.5629786080177621,-0.777252549115,-1.20694628701,20,1.55285961795,19
0.5212461529315227,-0.943274202652,1.26619045105,28,-1.34236410204,17
-1.9174970066773356,-0.0351540635402,-1.93565819118,4,55.0621494579,4
1.3106919457541637,-0.224760001879,1.46419648934,7,-6.51448216541,6
